#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-03-09-10-21-12
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1357445194.337177	CvpAPm3Tv4YvQvna14	172.16.253.130	1512	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445195.505417	CPAPeg1YscUC8tuBVb	172.16.253.130	1513	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445196.676060	C5Xnh74FmOdcnQaQgc	172.16.253.130	1514	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445197.830834	CZFmLb427jCU39WVF3	172.16.253.130	1515	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445198.987425	CvcWKb1QBLlTv5Bcp	172.16.253.130	1516	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445200.159490	CgFlA123S7Oa0ZBmMd	172.16.253.130	1517	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445201.315311	CMdG5I3qSZxz3jkd8e	172.16.253.130	1518	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445202.471601	Cg79JM3reMzsUL7m3	172.16.253.130	1519	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445203.628359	Cm6YWW1FqQ3R5XrUUk	172.16.253.130	1520	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445204.784413	CsCyiO2Ktxrt7H2iw7	172.16.253.130	1521	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445205.957036	Cwis681Z6yEuBapza7	172.16.253.130	1522	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445207.111849	CA6pr316FIe65ruDgl	172.16.253.130	1523	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445208.271973	Ck0FXS2jPObVcKR468	172.16.253.130	1524	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445219.267835	CTqQyX8mpKVIgw4vl	172.16.253.130	1525	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445220.425580	CpXNOD2TdDw521XpQl	172.16.253.130	1526	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445221.581053	CVt0qI2g8RGsA22JK7	172.16.253.130	1527	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445222.739975	CrIAXSyC6wzP128xe	172.16.253.130	1528	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445223.893666	CpehTz3p7cTBpy0G91	172.16.253.130	1529	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445234.893939	Cvl0jT1maofHCil7O	172.16.253.130	1530	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445236.048579	CzjuKO11ZaRtkhsGSe	172.16.253.130	1531	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445247.047391	CLVHrE3TlBF7nXXugb	172.16.253.130	1532	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445258.049689	CWFFGg4wExWsdTBGl3	172.16.253.130	1533	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445259.204755	C25gAp1xot9BF88P03	172.16.253.130	1534	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445260.360396	CC38al1q9Y9ZCHcmBb	172.16.253.130	1535	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445261.552078	CMmI6l4yyF3bFkFaY9	172.16.253.130	1536	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445262.705033	Cmyz5yXUlPLOL3MRh	172.16.253.130	1537	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445263.862206	C4bTrp3QFV39ZIsvci	172.16.253.130	1538	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445274.876471	CWuBTt3v6o6vbqRqD9	172.16.253.130	1539	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445276.033545	Cy2ODth4im5uRAoFc	172.16.253.130	1540	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445277.206546	CLAGtz42dr7g7SMrM4	172.16.253.130	1541	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445288.188929	CrgigI1LLxQGE3r3r4	172.16.253.130	1542	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445289.346001	CvQzFD1E69XHUHHM0d	172.16.253.130	1543	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445290.502868	CDGj4E42IqSCdd7oD8	172.16.253.130	1544	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445291.659161	CHVRGgrmkSeMqQxxg	172.16.253.130	1545	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445292.820578	CPBkE73AZdBHZzA3Tg	172.16.253.130	1546	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445293.971618	CPJkdc39ZNtS64YRh8	172.16.253.130	1547	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445295.127193	CfBO7cLXjoRdPX0M6	172.16.253.130	1548	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445296.283643	Cmt5JFM8mSfWIE7ak	172.16.253.130	1549	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445297.441724	CYIism27FB3W05n1vk	172.16.253.130	1550	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445298.595242	CkEORq2OtnxTftQ6r6	172.16.253.130	1551	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445299.753999	CylwjBgTbRKLqw3Yf	172.16.253.130	1552	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445300.909089	Cw17xS3HYWCka2kpy2	172.16.253.130	1553	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445302.065149	CyEd8c2qeNcOWI9Id2	172.16.253.130	1554	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445303.238512	C8fTF72LmlBkXLrKig	172.16.253.130	1555	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445304.412050	CS6mZW3wfzlt7atEI1	172.16.253.130	1556	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445305.565500	CnrCgj2RBMYZmqvV7f	172.16.253.130	1557	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445306.721399	C1EFBZ3SWkgg7mSZsf	172.16.253.130	1558	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445307.877493	CVKQ744T8S4cfclAn1	172.16.253.130	1559	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445309.032930	CxEwKe2hUrLpN69Guj	172.16.253.130	1560	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445310.192908	CDO6Nv2kEtugQBxR66	172.16.253.130	1561	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445311.347457	CNZQ8PVYwmbblMFL5	172.16.253.130	1562	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445312.501675	CPaoEKUuWTObnjSPj	172.16.253.130	1563	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445313.669252	C3QChA2mCE57LbmYhh	172.16.253.130	1564	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445314.815598	CA5tnZ2Xm8QtegNbo9	172.16.253.130	1565	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445315.970685	CIxQt8QbkreEkQi29	172.16.253.130	1566	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445317.128500	CiKZQ3PQ2vG47IRDh	172.16.253.130	1567	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445328.127206	Cs5n043x2dE1RwXym5	172.16.253.130	1568	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445329.285122	Cip1Nx1Q0CwwMXFdfd	172.16.253.130	1569	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445330.439940	CUksVo4BsqeClQ4UAd	172.16.253.130	1570	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445331.597465	CoC7Bt4iXhXU9CNS05	172.16.253.130	1571	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445332.767119	CSrr7t1Hs3jKYCvnWa	172.16.253.130	1572	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445333.930249	CKM1eoicweSDJrkPi	172.16.253.130	1573	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445335.081970	CUzrrf3LgrvuezNIaj	172.16.253.130	1574	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445336.252168	C60a2k3We2n8GNoZAa	172.16.253.130	1575	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445337.407209	C8HoDjIu9wwot37Ib	172.16.253.130	1576	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445338.565288	CgQYW84Jeghd8nsXN3	172.16.253.130	1577	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445339.730613	CYCxZh1SPW9MCcIrs3	172.16.253.130	1578	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445340.892681	CIuxqd1tcYjgdBcD3c	172.16.253.130	1579	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445351.893455	Csa2wd49hDUWbMARUd	172.16.253.130	1580	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445353.049747	Chu6mF3aaYJfbLLKw	172.16.253.130	1581	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445354.207329	CPLRCY1NXxTyOn3Rb	172.16.253.130	1582	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445355.364270	CdQldU1yUArWR6ILfe	172.16.253.130	1583	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445356.520203	CPBFLJ3MsKkkGNLvi7	172.16.253.130	1584	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445357.674836	CJH6H91rVXNrZ4Q9Ik	172.16.253.130	1585	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445358.831300	CRBY5Q2sooXYkp0R2l	172.16.253.130	1586	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445359.997125	Cx1jyU2BYfwNCtQOX6	172.16.253.130	1587	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445361.159599	CDCRe51OjB2JwSrbnl	172.16.253.130	1588	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445362.323579	CKpSHG2FEd0aiJCUX7	172.16.253.130	1589	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445363.481786	C0KRm01WxfkVfMfQC7	172.16.253.130	1590	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445364.645792	CQCGQVjpuIZ6PzfIl	172.16.253.130	1591	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445365.799698	CkcYdL2dlMQbcl8Lm1	172.16.253.130	1592	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445366.955392	CwlWzR1gfbEiaXWzKe	172.16.253.130	1593	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445368.109239	CgHeey3Rx9MqXeIL5f	172.16.253.130	1594	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445369.270801	CuwHIC3cz7nNV5Yy11	172.16.253.130	1595	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445370.428639	Cmkq5N1Y08ToWZbge3	172.16.253.130	1596	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445371.586411	Cnu6ws1HvNx4sOx28b	172.16.253.130	1597	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445372.742246	ClvGpj4ypSFkaLuVtb	172.16.253.130	1598	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445373.894001	C1jx2o4PLopSK5QmS2	172.16.253.130	1599	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445375.051398	CLucTn1H41uujqqE4i	172.16.253.130	1600	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445376.227243	CzHPCn3Goa52nSuZba	172.16.253.130	1601	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445387.224226	C3fmuwTgbIVvY5jQ9	172.16.253.130	1602	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445388.376059	CjXGOrojXQCIjAkqi	172.16.253.130	1603	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445389.535178	CJEpis3sZfYW0vVjlj	172.16.253.130	1604	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445390.697895	CtkKhy21xvt0ylWEX5	172.16.253.130	1605	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445391.850611	C1OdKR2wIrSQD6jC5	172.16.253.130	1606	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445393.015619	Cz5Y8NdXQWoffmFGj	172.16.253.130	1607	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445394.161073	CZQWSC2bTEiYTrxVU1	172.16.253.130	1608	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445395.317477	CjcXhh26p3MmkieIjf	172.16.253.130	1609	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445396.489832	Ch5FAX3DriABKxEgFf	172.16.253.130	1610	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445397.660964	CDM592482eRl2cSmz1	172.16.253.130	1611	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445398.818474	CnarJc2sduSbXp69a5	172.16.253.130	1612	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445399.972356	COGTEz1PeGxM37NC3d	172.16.253.130	1613	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445401.130667	CEhS2r4MxoeWeR1uod	172.16.253.130	1614	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
