index,date,district,BIndex
800,2015-03-24,新市區,0.0
801,2015-03-24,東區,5.333333333333333
802,2015-03-24,永康區,1.5
803,2015-03-25,中西區,3.6
804,2015-03-25,佳里區,0.0
805,2015-03-25,北區,0.5
806,2015-03-25,南區,3.333333333333333
807,2015-03-25,安南區,0.5
808,2015-03-25,安平區,0.0
809,2015-03-25,東區,2.6666666666666665
810,2015-03-25,永康區,4.0
811,2015-03-26,中西區,0.5
812,2015-03-26,北區,0.5
813,2015-03-26,南區,0.0
814,2015-03-26,安南區,1.0
815,2015-03-26,安平區,0.0
816,2015-03-26,新市區,0.0
817,2015-03-26,東區,1.5
818,2015-03-26,永康區,3.0
819,2015-03-27,中西區,2.0
820,2015-03-27,北區,0.6666666666666666
821,2015-03-27,南區,1.3333333333333333
822,2015-03-27,安南區,3.333333333333333
823,2015-03-27,安平區,0.0
824,2015-03-27,東區,6.0
825,2015-03-27,永康區,5.333333333333333
826,2015-03-03,七股區,0.0
827,2015-03-03,中西區,0.5
828,2015-03-03,北區,0.5
829,2015-03-03,南區,1.5
830,2015-03-03,安南區,1.0
831,2015-03-03,安平區,0.0
832,2015-03-03,官田區,2.0
833,2015-03-03,新營區,0.0
834,2015-03-03,東區,2.5
835,2015-03-03,永康區,4.0
836,2015-03-30,中西區,1.0
837,2015-03-30,北區,0.5
838,2015-03-30,南區,4.5
839,2015-03-30,安南區,2.0
840,2015-03-30,安平區,2.0
841,2015-03-30,東區,2.5
842,2015-03-30,永康區,1.5
843,2015-03-31,中西區,2.4
844,2015-03-31,北區,0.5
845,2015-03-31,南區,3.0
846,2015-03-31,安南區,1.0
847,2015-03-31,安平區,0.0
848,2015-03-31,東區,3.6
849,2015-03-31,永康區,3.5
850,2015-03-04,中西區,1.0
851,2015-03-04,佳里區,2.0
852,2015-03-04,六甲區,2.0
853,2015-03-04,北區,2.0
854,2015-03-04,南化區,0.0
855,2015-03-04,南區,0.0
856,2015-03-04,學甲區,3.0
857,2015-03-04,安南區,1.5
858,2015-03-04,安平區,0.0
859,2015-03-04,山上區,0.0
860,2015-03-04,左鎮區,0.0
861,2015-03-04,新市區,0.0
862,2015-03-04,東區,5.0
863,2015-03-04,柳營區,0.0
864,2015-03-04,永康區,3.0
865,2015-03-04,鹽水區,0.0
866,2015-03-05,中西區,0.0
867,2015-03-05,仁德區,0.0
868,2015-03-05,六甲區,0.0
869,2015-03-05,北區,0.0
870,2015-03-05,南區,1.5
871,2015-03-05,安南區,2.0
872,2015-03-05,安平區,0.0
873,2015-03-05,官田區,2.0
874,2015-03-05,新營區,0.0
875,2015-03-05,東區,2.5
